Current (A),Voltage (V)
11.104,0.0
11.103656114233976,0.001344689378757515
11.103312228467955,0.00268937875751503
11.102968342701931,0.0040340681362725445
11.102624456935908,0.00537875751503006
11.102280571169887,0.006723446893787575
11.101936685403864,0.008068136272545089
11.101592799637842,0.009412825651302605
11.10124891387182,0.01075751503006012
11.100905028105798,0.012102204408817634
11.100561142339775,0.01344689378757515
11.100217256573753,0.014791583166332665
11.099873370807728,0.016136272545090178
11.099529485041707,0.017480961923847696
11.099185599275684,0.01882565130260521
11.098841713509662,0.020170340681362725
11.098497827743639,0.02151503006012024
11.098153941977618,0.022859719438877758
11.097810056211594,0.02420440881763527
11.097466170445573,0.025549098196392783
11.097122284679548,0.0268937875751503
11.096778398913527,0.028238476953907812
11.096434513147504,0.02958316633266533
11.096090627381482,0.030927855711422845
11.095746741615459,0.032272545090180356
11.095402855849438,0.03361723446893788
11.095058970083414,0.03496192384769539
11.094715084317391,0.036306613226452907
11.094371198551368,0.03765130260521042
11.094027312785347,0.038995991983967936
11.093683427019323,0.04034068136272545
11.093339541253302,0.041685370741482965
11.092995655487279,0.04303006012024048
11.092651769721257,0.044374749498997994
11.092307883955234,0.045719438877755515
11.091963998189211,0.04706412825651303
11.09162011242319,0.04840881763527054
11.091276226657167,0.04975350701402805
11.090932340891145,0.051098196392785566
11.090588455125122,0.05244288577154309
11.090244569359099,0.0537875751503006
11.089900683593077,0.05513226452905812
11.089556797827054,0.056476953907815625
11.089212912061031,0.05782164328657314
11.08886902629501,0.05916633266533066
11.088525140528986,0.060511022044088175
11.088181254762965,0.06185571142284569
11.087837368996942,0.0632004008016032
11.08749348323092,0.06454509018036071
11.087149597464897,0.06588977955911823
11.086805711698874,0.06723446893787575
11.086461825932851,0.06857915831663326
11.08611794016683,0.06992384769539078
11.085774054400806,0.07126853707414829
11.085430168634785,0.07261322645290581
11.085086282868762,0.07395791583166332
11.08474239710274,0.07530260521042084
11.084398511336717,0.07664729458917835
11.084054625570694,0.07799198396793587
11.08371073980467,0.07933667334669339
11.08336685403865,0.0806813627254509
11.083022968272626,0.08202605210420841
11.082679082506605,0.08337074148296593
11.082335196740582,0.08471543086172344
11.08199131097456,0.08606012024048096
11.081647425208537,0.08740480961923848
11.081303539442514,0.08874949899799599
