Current (A),Voltage (V)
11.253,0.0
11.252858435890998,0.0013627254509018035
11.252716871781997,0.002725450901803607
11.252575307672995,0.004088176352705411
11.25243374356399,0.005450901803607214
11.25229217945499,0.006813627254509018
11.252150615345988,0.008176352705410821
11.252009051236985,0.009539078156312625
11.251867487127983,0.010901803607214428
11.251725923018983,0.012264529058116232
11.25158435890998,0.013627254509018036
11.251442794800978,0.014989979959919839
11.251301230691976,0.016352705410821643
11.251159666582973,0.017715430861723447
11.25101810247397,0.01907815631262525
11.25087653836497,0.020440881763527055
11.250734974255968,0.021803607214428856
11.250593410146964,0.023166332665330663
11.250451846037963,0.024529058116232464
11.25031028192896,0.025891783567134268
11.250168717819959,0.027254509018036072
11.250027153710956,0.028617234468937873
11.249885589601956,0.029979959919839677
11.249744025492953,0.03134268537074148
11.249602461383951,0.032705410821643285
11.249460897274949,0.03406813627254509
11.249319333165946,0.035430861723446894
11.249177769056944,0.0367935871743487
11.249036204947943,0.0381563126252505
11.248894640838941,0.039519038076152306
11.248753076729939,0.04088176352705411
11.248611512620936,0.04224448897795591
11.248469948511934,0.04360721442885771
11.248328384402932,0.04496993987975952
11.248186820293931,0.04633266533066133
11.248045256184929,0.04769539078156313
11.247903692075926,0.04905811623246493
11.247762127966924,0.05042084168336673
11.247620563857922,0.051783567134268536
11.24747899974892,0.05314629258517034
11.247337435639917,0.054509018036072145
11.247195871530916,0.05587174348697395
11.247054307421914,0.057234468937875746
11.246912743312912,0.05859719438877755
11.24677117920391,0.059959919839679354
11.246629615094907,0.061322645290581165
11.246488050985905,0.06268537074148296
11.246346486876904,0.06404809619238477
11.246204922767902,0.06541082164328657
11.2460633586589,0.06677354709418837
11.245921794549897,0.06813627254509018
11.245780230440895,0.06949899799599198
11.245638666331892,0.07086172344689379
11.245497102222892,0.0722244488977956
11.24535553811389,0.0735871743486974
11.245213974004887,0.07494989979959919
11.245072409895885,0.076312625250501
11.244930845786884,0.0776753507014028
11.24478928167788,0.07903807615230461
11.244647717568878,0.08040080160320641
11.244506153459877,0.08176352705410822
11.244364589350875,0.08312625250501002
11.244223025241872,0.08448897795591181
11.24408146113287,0.08585170340681363
11.24393989702387,0.08721442885771542
11.243798332914865,0.08857715430861723
11.243656768805865,0.08993987975951905
11.243515204696862,0.09130260521042084
11.24337364058786,0.09266533066132265
11.243232076478858,0.09402805611222445
11.243090512369857,0.09539078156312626
11.242948948260853,0.09675350701402805
